2,0,3.056109306975343
3,0,3.0227076931159136
4,0,2.948675561273987
5,0,2.9636439590024906
6,0,3.069477607272649
7,0,2.997669687292301
8,0,3.1518920295359205
9,0,2.954248890482772
10,0,3.3049780538862494
11,0,2.9487721170669223
12,0,2.9122517330754847
13,0,3.125606215711174
15,0,3.1510764724897466
16,0,3.1203813245737217
17,0,2.9476623951939493
18,0,1.5192767045628022
19,0,2.7583752849897256
20,0,3.160476985029808
21,0,3.0073088413829887
22,0,3.254892784548633
24,0,1.5218829094457604
25,0,2.6363751643953193
26,0,1.1824100440967285
27,0,2.1455803441838808
28,0,1.217450887055586
29,0,1.9440847758682145
30,0,1.3572702417806102
32,0,3.1722527226875794
31,0,3.1135153092103742
33,0,2.7570903027885643
34,0,1.2899029990635698
35,0,1.36855278045018
36,0,2.7441532600089404
38,0,1.114122974809224
37,0,2.6611915037825256
39,0,2.7215822073207865
40,0,2.930213506424062
42,0,1.237674668844166
41,0,1.4348947899695237
43,0,3.1672855056768956
45,0,1.3393721737522495
44,0,2.6988652915251374
46,0,2.9788125299418495
47,0,2.069301384329226
48,0,2.8781228339400537
49,0,3.5357460683723754
50,0,3.216639824343136
51,0,2.8362422526733293
52,0,3.0550277391887968
53,0,1.389461927911538
54,0,2.772588722239781
56,0,3.410915631131077
58,0,3.4128544662043683
55,0,3.523526810127103
57,0,3.11905548958599
60,0,1.6809924912796486
59,0,3.3847771554463946
61,0,1.5597577818098312
63,0,2.9449573824958315
62,0,3.3481626850060686
65,0,1.0317815801856536
64,0,1.2974201190791104
66,0,1.2867152313959898
69,0,2.7770658643522195
67,0,2.7299530939864307
68,0,3.7320415655663663
71,0,3.30797721483988
70,0,3.67645316904805
74,0,2.968662339380668
73,0,1.410986973710262
76,0,3.3524512693858606
78,0,1.3896899501210287
72,0,2.925043491413359
79,0,3.214158834990062
80,0,2.814187114314565
77,0,2.3331367054502072
82,0,1.4767240196243603
83,0,3.2913221856498023
81,0,2.7611881982077455
86,0,2.1429739875864713
84,0,1.281354101824627
89,0,3.456316680883235
85,0,3.2380749518443133
87,0,3.240040636060244
88,0,1.8321075782166447
91,0,1.1605790124173094
92,0,1.8497240096735283
94,0,1.791759469228055
96,0,3.2550914818057106
93,0,2.8243009232870917
95,0,2.830011292008736
90,0,3.2977343997805204
98,0,2.534609951790543
97,0,3.3906001179463177
100,0,3.5416032390627823
102,0,2.9788090584127276
101,0,3.6105261398674213
99,0,1.3611010163879862
103,0,1.551316750651033
104,0,3.30732989740233
106,0,1.0706417522810676
113,0,3.8687470219463242
107,0,3.2179229901129287
109,0,3.3407224492405065
108,0,3.059223595852502
110,0,1.1728202958341691
116,0,1.9073810608639614
105,0,3.2943542860441064
111,0,3.8427090551135845
114,0,3.4290704018416074
112,0,3.2426720676958505
117,0,2.9620014140354196
125,0,1.9703762012097197
119,0,2.9818783604734582
145,0,3.1259378292089317
120,0,3.02114623076195
122,0,2.5897461964316992
126,0,3.076957713476577
123,0,2.541893581161611
127,0,3.6357902897435737
124,0,1.2812514822470742
130,0,1.9365904171065111
129,0,1.6261705862922167
118,0,2.59391219962316
128,0,1.719841452722241
133,0,3.0204248861443626
135,0,3.4054965171444618
131,0,3.034552265403573
134,0,3.202746442938317
132,0,2.7820138626993645
136,0,2.498116881524807
137,0,1.8504519198022022
140,0,1.4209333457430795
144,0,3.5472289370509094
141,0,1.6794201051528481
147,0,3.387630590213384
142,0,1.7287223905472664
148,0,2.9158535944217885
139,0,1.6880621556168316
138,0,1.7115601076809313
155,0,3.3415591153424242
150,0,3.313336025870821
143,0,1.4897964564231894
157,0,3.033659325466052
146,0,3.823394159424336
154,0,3.2728049865655517
177,0,2.417791713125249
153,0,2.188024880437796
152,0,2.2263942469847677
151,0,2.216200478795225
156,0,1.2513475400920373
158,0,1.3862943611198906
166,0,3.4909489034626526
164,0,3.250563545713937
176,0,2.0557549771604684
159,0,2.3601858868456325
160,0,3.384803571886479
